Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
271.1500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0151063	0.0180030	0.0024121	-0.0034039	-0.0154522	-0.0179609	-0.0025662	0.0028929
272.7000000	28.1000004	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0128516	0.0152653	0.0022096	-0.0026881	-0.0131674	-0.0153911	-0.0025455	0.0020202
274.2000000	-3963.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0126852	0.0150305	0.0030753	-0.0017405	-0.0129336	-0.0152214	-0.0034914	0.0009717
276.0000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0113349	0.0134583	0.0007468	-0.0035455	-0.0117091	-0.0135799	-0.0010693	0.0029712
277.5500000	28.2600002	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0096783	0.0114631	0.0015649	-0.0020683	-0.0100532	-0.0117128	-0.0019638	0.0014444
279.0500000	-3963.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0094814	0.0112128	0.0028475	-0.0006997	-0.0098081	-0.0114935	-0.0032642	0.0000469
280.8500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0084812	0.0100304	-0.0000468	-0.0032016	-0.0088953	-0.0102874	-0.0003755	0.0026006
282.4000000	28.1399994	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0072848	0.0086076	0.0010890	-0.0016072	-0.0076946	-0.0089347	-0.0015294	0.0010051
283.9000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0070946	0.0083781	0.0023840	-0.0002383	-0.0074949	-0.0087511	-0.0028237	-0.0003514
285.7000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0063627	0.0074995	-0.0003852	-0.0027185	-0.0068129	-0.0078598	-0.0000940	0.0021270
287.2000000	28.1900005	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0055142	0.0064905	0.0007424	-0.0012643	-0.0059370	-0.0068652	-0.0012090	0.0006931
288.8000000	-3963.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0053338	0.0062960	0.0019010	-0.0000505	-0.0057804	-0.0067184	-0.0023515	-0.0004982
290.5500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0048021	0.0056462	-0.0005067	-0.0022470	-0.0052674	-0.0060575	0.0000038	0.0016690
292.1000000	28.0400009	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0041637	0.0049003	0.0004923	-0.0010195	-0.0046446	-0.0053499	-0.0009795	0.0004632
293.6000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0040350	0.0047625	0.0014701	-0.0000024	-0.0045170	-0.0052227	-0.0019341	-0.0005326
295.3500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0036455	0.0042792	-0.0005322	-0.0018429	-0.0041335	-0.0047364	0.0000172	0.0012817
296.9000000	28.2900009	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0031713	0.0037344	0.0003169	-0.0008397	-0.0036751	-0.0042187	-0.0008102	0.0002998
298.4000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0030657	0.0036206	0.0011121	-0.0000018	-0.0035753	-0.0041140	-0.0015880	-0.0005110
300.3000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0027640	0.0032423	-0.0005135	-0.0015059	-0.0032688	-0.0037376	-0.0000140	0.0009558
301.8000000	28.0799999	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0024132	0.0028391	0.0001809	-0.0006992	-0.0029246	-0.0033486	-0.0006821	0.0001698
303.3000000	-3963.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0023299	0.0027574	0.0008265	-0.0000271	-0.0028553	-0.0032702	-0.0013067	-0.0004745
305.1500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0021117	0.0024758	-0.0004822	-0.0012445	-0.0026316	-0.0030013	-0.0000505	0.0007110
306.6500000	28.1000004	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0018439	0.0021767	0.0000810	-0.0006015	-0.0023794	-0.0027046	-0.0005888	0.0000854
308.1500000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0017766	0.0021124	0.0006042	-0.0000571	-0.0023214	-0.0026420	-0.0010875	-0.0004356
310.0500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0016014	0.0018809	-0.0004454	-0.0010315	-0.0021371	-0.0024273	-0.0000890	0.0005124
311.5500000	28.0200005	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0014032	0.0016620	0.0000106	-0.0005172	-0.0019463	-0.0022082	-0.0005206	0.0000156
313.0500000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0013427	0.0016077	0.0004209	-0.0000898	-0.0019047	-0.0021561	-0.0009166	-0.0003939
314.8500000	3985.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0012212	0.0014387	-0.0004163	-0.0008694	-0.0017672	-0.0020018	-0.0001196	0.0003597
316.3500000	28.1000004	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0010688	0.0012741	-0.0000467	-0.0004619	-0.0016239	-0.0018318	-0.0004657	-0.0000348
317.9000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0010188	0.0012307	0.0002913	-0.0001114	-0.0015864	-0.0017884	-0.0007848	-0.0003679
319.6500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0009255	0.0010949	-0.0003875	-0.0007391	-0.0014776	-0.0016684	-0.0001459	0.0002459
321.1500000	28.0599995	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0008067	0.0009669	-0.0000910	-0.0004143	-0.0013712	-0.0015373	-0.0004231	-0.0000733
322.7000000	-3963.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0007704	0.0009311	0.0001843	-0.0001279	-0.0013424	-0.0015045	-0.0006758	-0.0003275
324.4500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0007022	0.0008373	-0.0003599	-0.0006359	-0.0012526	-0.0014066	-0.0001659	0.0001583
325.9500000	28.0200005	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0006056	0.0007362	-0.0001176	-0.0003734	-0.0011673	-0.0013027	-0.0003905	-0.0000955
327.5000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0005706	0.0007039	0.0001031	-0.0001427	-0.0011468	-0.0012768	-0.0005939	-0.0003046
329.3000000	3985.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0005130	0.0006202	-0.0003440	-0.0005547	-0.0010805	-0.0012100	-0.0001896	0.0000891
330.8000000	28.0380001	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0004349	0.0005418	-0.0001452	-0.0003417	-0.0010134	-0.0011280	-0.0003694	-0.0001126
332.3000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0004115	0.0005203	0.0000359	-0.0001532	-0.0009945	-0.0011035	-0.0005317	-0.0002817
334.1000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0003706	0.0004525	-0.0003265	-0.0004905	-0.0009369	-0.0010503	-0.0002027	0.0000353
335.6000000	28.0900002	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0003118	0.0003925	-0.0001631	-0.0003139	-0.0008854	-0.0009813	-0.0003450	-0.0001259
337.1000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0002849	0.0003725	-0.0000191	-0.0001591	-0.0008735	-0.0009627	-0.0004779	-0.0002621
338.9000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0002555	0.0003198	-0.0003122	-0.0004324	-0.0008260	-0.0009232	-0.0002166	-0.0000067
340.3000000	28.1100006	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0002035	0.0002694	-0.0001821	-0.0002890	-0.0007909	-0.0008757	-0.0003325	-0.0001381
341.9000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0001852	0.0002514	-0.0000627	-0.0001644	-0.0007798	-0.0008560	-0.0004427	-0.0002487
343.7500000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0001532	0.0002008	-0.0003127	-0.0003918	-0.0007368	-0.0008195	-0.0002259	-0.0000421
345.3000000	27.9300003	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0001152	0.0001665	-0.0001972	-0.0002740	-0.0007060	-0.0007783	-0.0003213	-0.0001453
346.8000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0000957	0.0001536	-0.0000955	-0.0001660	-0.0006984	-0.0007669	-0.0004099	-0.0002330
348.6000000	3984.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0000832	0.0001158	-0.0003018	-0.0003538	-0.0006645	-0.0007417	-0.0002364	-0.0000628
350.1000000	27.9500008	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0000491	0.0000885	-0.0002074	-0.0002555	-0.0006418	-0.0007019	-0.0003101	-0.0001492
351.6000000	-3962.0000000	0.0000250	0.0000250	0.0000250	0.0000250	-0.0000250	-0.0000250	-0.0000250	-0.0000250	0.0000294	0.0000774	-0.0001217	-0.0001636	-0.0006365	-0.0006941	-0.0003825	-0.0002206
