Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
269.5500000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004518	0.0005894	-0.0000895	-0.0003706	-0.0008850	-0.0010016	-0.0003218	-0.0000998
271.3500000	3993.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003918	0.0005036	-0.0001057	-0.0003601	-0.0008139	-0.0009218	-0.0003058	-0.0001035
272.9000000	27.7000008	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002958	0.0003971	-0.0001054	-0.0003240	-0.0007274	-0.0008181	-0.0003006	-0.0001320
274.3500000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002852	0.0003856	-0.0000681	-0.0002883	-0.0007287	-0.0008142	-0.0003345	-0.0001726
276.2000000	3993.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002451	0.0003294	-0.0001627	-0.0003533	-0.0006672	-0.0007489	-0.0002430	-0.0000976
277.7000000	27.8899994	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001732	0.0002458	-0.0001317	-0.0002981	-0.0006079	-0.0006747	-0.0002724	-0.0001537
279.2000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001595	0.0002395	-0.0000771	-0.0002398	-0.0006038	-0.0006673	-0.0003208	-0.0002056
280.9500000	3992.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001246	0.0001823	-0.0002022	-0.0003397	-0.0005632	-0.0006224	-0.0002146	-0.0001062
282.5000000	27.7199993	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000759	0.0001336	-0.0001511	-0.0002777	-0.0005226	-0.0005693	-0.0002618	-0.0001708
283.9500000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000646	0.0001211	-0.0000956	-0.0002198	-0.0005201	-0.0005658	-0.0003043	-0.0002209
285.7500000	3992.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000386	0.0000845	-0.0002133	-0.0003172	-0.0004827	-0.0005323	-0.0002049	-0.0001220
287.3000000	27.6299992	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000033	0.0000437	-0.0001647	-0.0002584	-0.0004554	-0.0004926	-0.0002452	-0.0001753
288.7500000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000126	0.0000394	-0.0001120	-0.0002057	-0.0004577	-0.0004840	-0.0002845	-0.0002192
290.5500000	3991.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000252	0.0000062	-0.0002202	-0.0002946	-0.0004284	-0.0004665	-0.0002030	-0.0001375
292.1000000	27.7299995	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000540	-0.0000243	-0.0001751	-0.0002449	-0.0004060	-0.0004311	-0.0002348	-0.0001859
293.6000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000628	-0.0000259	-0.0001346	-0.0002026	-0.0004107	-0.0004328	-0.0002701	-0.0002190
295.3500000	3991.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000805	-0.0000566	-0.0002268	-0.0002804	-0.0003894	-0.0004144	-0.0002018	-0.0001513
296.8000000	27.6900005	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000976	-0.0000771	-0.0001878	-0.0002316	-0.0003742	-0.0003934	-0.0002318	-0.0001884
298.3500000	-3967.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001080	-0.0000772	-0.0001465	-0.0001953	-0.0003737	-0.0003901	-0.0002540	-0.0002128
300.1500000	3991.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001093	-0.0001010	-0.0002250	-0.0002639	-0.0003560	-0.0003796	-0.0002067	-0.0001626
301.7000000	27.9400005	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001238	-0.0001070	-0.0001882	-0.0002255	-0.0003444	-0.0003618	-0.0002254	-0.0001876
303.2000000	-3967.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001387	-0.0001155	-0.0001570	-0.0001938	-0.0003483	-0.0003596	-0.0002454	-0.0002095
305.0000000	-141.4499969	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001460	-0.0001316	-0.0001940	-0.0002198	-0.0003320	-0.0003489	-0.0002242	-0.0001917
306.5000000	-74.8300018	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001556	-0.0001432	-0.0001936	-0.0002217	-0.0003267	-0.0003403	-0.0002261	-0.0001919
308.0500000	-74.5699997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001621	-0.0001491	-0.0001971	-0.0002173	-0.0003228	-0.0003375	-0.0002264	-0.0001914
309.9500000	-120.9199982	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001714	-0.0001617	-0.0002003	-0.0002126	-0.0003153	-0.0003290	-0.0002219	-0.0001881
311.5000000	-74.7500000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001724	-0.0001645	-0.0001977	-0.0002126	-0.0003117	-0.0003241	-0.0002244	-0.0001895
313.0000000	-74.6200027	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001841	-0.0001742	-0.0002017	-0.0002135	-0.0003074	-0.0003193	-0.0002205	-0.0001870
314.8500000	-119.5500031	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001847	-0.0001780	-0.0001978	-0.0002052	-0.0003042	-0.0003193	-0.0002215	-0.0001885
316.3500000	-74.4800034	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001922	-0.0001866	-0.0002034	-0.0002041	-0.0003009	-0.0003122	-0.0002195	-0.0001830
317.8500000	-74.4000015	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001971	-0.0001911	-0.0002031	-0.0002041	-0.0002982	-0.0003086	-0.0002176	-0.0001878
319.7000000	-97.1900024	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002010	-0.0001965	-0.0002049	-0.0002019	-0.0002954	-0.0003082	-0.0002216	-0.0001853
321.2500000	-140.6699982	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002027	-0.0002004	-0.0002029	-0.0002019	-0.0002935	-0.0003068	-0.0002176	-0.0001841
322.7500000	-3958.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002099	-0.0002015	-0.0001843	-0.0001777	-0.0002965	-0.0002992	-0.0002217	-0.0001841
324.5500000	3997.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002089	-0.0002146	-0.0002239	-0.0002045	-0.0002853	-0.0003032	-0.0002137	-0.0001724
326.1000000	27.6100006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002160	-0.0002125	-0.0002042	-0.0001895	-0.0002875	-0.0002953	-0.0002123	-0.0001759
327.6000000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002237	-0.0002137	-0.0001899	-0.0001742	-0.0002928	-0.0002976	-0.0002181	-0.0001794
329.4000000	3994.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002159	-0.0002237	-0.0002242	-0.0002003	-0.0002833	-0.0003025	-0.0002207	-0.0001748
330.9000000	27.6100006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002224	-0.0002232	-0.0002071	-0.0001872	-0.0002815	-0.0002936	-0.0002189	-0.0001742
332.4500000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002317	-0.0002254	-0.0001956	-0.0001741	-0.0002913	-0.0002925	-0.0002183	-0.0001771
334.2500000	3994.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002258	-0.0002332	-0.0002266	-0.0001941	-0.0002794	-0.0002991	-0.0002221	-0.0001710
335.8000000	27.6200008	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002326	-0.0002365	-0.0002111	-0.0001796	-0.0002776	-0.0002873	-0.0002173	-0.0001709
337.3000000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002402	-0.0002333	-0.0001987	-0.0001671	-0.0002862	-0.0002927	-0.0002187	-0.0001726
339.0500000	3993.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002326	-0.0002465	-0.0002269	-0.0001862	-0.0002805	-0.0002973	-0.0002225	-0.0001721
340.6000000	27.7600002	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002419	-0.0002440	-0.0002164	-0.0001801	-0.0002816	-0.0002924	-0.0002190	-0.0001664
342.1500000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002480	-0.0002413	-0.0002048	-0.0001596	-0.0002897	-0.0002930	-0.0002216	-0.0001647
343.9000000	3993.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002376	-0.0002556	-0.0002300	-0.0001730	-0.0002756	-0.0002961	-0.0002251	-0.0001614
345.4500000	27.8199997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002433	-0.0002545	-0.0002135	-0.0001700	-0.0002802	-0.0002978	-0.0002215	-0.0001625
347.0000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002522	-0.0002524	-0.0002035	-0.0001572	-0.0002861	-0.0002895	-0.0002188	-0.0001552
348.7500000	3993.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002428	-0.0002564	-0.0002265	-0.0001706	-0.0002684	-0.0002913	-0.0002235	-0.0001529
350.3000000	27.5799999	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002480	-0.0002558	-0.0002130	-0.0001671	-0.0002790	-0.0002904	-0.0002213	-0.0001567
351.8000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002542	-0.0002546	-0.0002032	-0.0001505	-0.0002866	-0.0002971	-0.0002163	-0.0001524
