Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
268.8000000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0350554	0.0417802	0.0076808	-0.0052367	-0.0354592	-0.0407004	-0.0067614	0.0052363
270.2500000	28.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0298842	0.0353602	0.0054123	-0.0055980	-0.0299601	-0.0347810	-0.0051548	0.0048978
271.7500000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0298104	0.0350436	0.0061770	-0.0048059	-0.0295310	-0.0346475	-0.0062284	0.0036176
273.5500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0265986	0.0316252	0.0031310	-0.0066232	-0.0269277	-0.0309091	-0.0027373	0.0063239
275.1000000	28.1499996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0227735	0.0268886	0.0040170	-0.0042950	-0.0229355	-0.0266309	-0.0039909	0.0036806
276.6000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0224916	0.0263819	0.0063247	-0.0018466	-0.0224006	-0.0262849	-0.0064352	0.0010326
278.3500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0200382	0.0237284	0.0008377	-0.0064195	-0.0203636	-0.0234034	-0.0008122	0.0059743
279.8000000	28.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0173232	0.0203699	0.0029327	-0.0032805	-0.0174588	-0.0202502	-0.0030728	0.0027118
281.3500000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0169156	0.0198092	0.0055880	-0.0004608	-0.0169723	-0.0198827	-0.0057812	-0.0001571
283.1500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0151438	0.0178492	-0.0002178	-0.0056066	-0.0154629	-0.0177697	0.0000116	0.0050952
284.6500000	27.9500008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0131090	0.0153845	0.0021189	-0.0025168	-0.0133637	-0.0154884	-0.0023826	0.0019917
286.2000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0127969	0.0149776	0.0046215	0.0001066	-0.0129824	-0.0151652	-0.0048843	-0.0006296
287.9500000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0115020	0.0134987	-0.0006316	-0.0046577	-0.0118254	-0.0135929	0.0003146	0.0041455
289.4000000	28.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0100177	0.0117362	0.0015367	-0.0019571	-0.0103266	-0.0119488	-0.0018658	0.0014656
290.9500000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0097417	0.0113971	0.0036994	0.0003042	-0.0100158	-0.0116668	-0.0040062	-0.0007736
292.7500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0088002	0.0102994	-0.0007598	-0.0037961	-0.0091608	-0.0105208	0.0003755	0.0032950
294.2000000	28.1499996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0076954	0.0089950	0.0011096	-0.0015440	-0.0080487	-0.0092906	-0.0014792	0.0010720
295.7000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0074805	0.0087429	0.0029080	0.0003280	-0.0078124	-0.0090680	-0.0032504	-0.0007706
297.5500000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0067870	0.0079254	-0.0007522	-0.0030696	-0.0071644	-0.0082184	0.0003342	0.0025814
298.9500000	27.9799995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0059778	0.0069786	0.0008070	-0.0012328	-0.0063438	-0.0073068	-0.0011907	0.0007863
300.5000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0057832	0.0067655	0.0022673	0.0002852	-0.0061581	-0.0071272	-0.0026283	-0.0007100
302.3000000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0052669	0.0061318	-0.0006998	-0.0024807	-0.0056656	-0.0064935	0.0002613	0.0020098
303.8000000	28.2199993	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0046461	0.0054242	0.0005742	-0.0010076	-0.0050533	-0.0058087	-0.0009827	0.0005672
305.3000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0044980	0.0052563	0.0017472	0.0002184	-0.0049079	-0.0056614	-0.0021342	-0.0006314
307.1000000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0041107	0.0047806	-0.0006322	-0.0020130	-0.0045244	-0.0051741	0.0001826	0.0015562
308.6000000	28.1000004	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0036368	0.0042440	0.0003995	-0.0008327	-0.0040636	-0.0046545	-0.0008171	0.0003996
310.1000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0035120	0.0041155	0.0013474	0.0001490	-0.0039541	-0.0045466	-0.0017462	-0.0005550
311.8500000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0032180	0.0037404	-0.0005642	-0.0016413	-0.0036544	-0.0041744	0.0001044	0.0011968
313.4000000	28.1200008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0028574	0.0033372	0.0002684	-0.0007036	-0.0033094	-0.0037837	-0.0006971	0.0002769
314.9000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0027570	0.0032315	0.0010268	0.0000881	-0.0032170	-0.0036835	-0.0014355	-0.0004867
316.6500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0025284	0.0029449	-0.0005006	-0.0013457	-0.0029789	-0.0033951	0.0000491	0.0009213
318.1500000	28.1200008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0022598	0.0026387	0.0001708	-0.0005944	-0.0027167	-0.0030975	-0.0006015	0.0001863
319.7000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0021684	0.0025490	0.0007842	0.0000418	-0.0026458	-0.0030168	-0.0011953	-0.0004274
321.4500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0019955	0.0023236	-0.0004513	-0.0011209	-0.0024566	-0.0027943	-0.0000057	0.0007086
322.9500000	28.1499996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0017862	0.0020885	0.0000915	-0.0005123	-0.0022527	-0.0025595	-0.0005242	0.0001185
324.5000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0017104	0.0020182	0.0005892	0.0000011	-0.0021978	-0.0024998	-0.0010078	-0.0003772
326.2500000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0015731	0.0018334	-0.0004094	-0.0009373	-0.0020476	-0.0023272	-0.0000504	0.0005364
327.7500000	28.2600002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0014032	0.0016472	0.0000333	-0.0004474	-0.0018812	-0.0021336	-0.0004672	0.0000639
329.3000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0013474	0.0015968	0.0004409	-0.0000271	-0.0018418	-0.0020860	-0.0008519	-0.0003328
331.0500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0012427	0.0014507	-0.0003746	-0.0007943	-0.0017233	-0.0019554	-0.0000857	0.0004051
332.5500000	28.1700001	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0011030	0.0013016	-0.0000155	-0.0003984	-0.0016003	-0.0018086	-0.0004281	0.0000193
334.0000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0010552	0.0012513	0.0003147	-0.0000553	-0.0015597	-0.0017660	-0.0007389	-0.0002989
335.8000000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0009727	0.0011396	-0.0003502	-0.0006788	-0.0014683	-0.0016657	-0.0001217	0.0003003
337.3000000	28.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0008689	0.0010217	-0.0000556	-0.0003531	-0.0013684	-0.0015444	-0.0003940	-0.0000088
338.8000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0008245	0.0009792	0.0002147	-0.0000768	-0.0013416	-0.0015099	-0.0006427	-0.0002727
340.6000000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0007606	0.0008903	-0.0003264	-0.0005795	-0.0012608	-0.0014281	-0.0001397	0.0002218
342.1000000	28.0100002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0006734	0.0008031	-0.0000820	-0.0003150	-0.0011841	-0.0013312	-0.0003630	-0.0000329
343.6000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0006373	0.0007697	0.0001402	-0.0000842	-0.0011600	-0.0013022	-0.0005677	-0.0002411
345.4000000	3985.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0005898	0.0006914	-0.0003093	-0.0005025	-0.0010942	-0.0012407	-0.0001614	0.0001597
346.8500000	27.9500008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0005177	0.0006212	-0.0001084	-0.0002830	-0.0010336	-0.0011618	-0.0003437	-0.0000516
348.4000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0004831	0.0005899	0.0000720	-0.0000908	-0.0010198	-0.0011391	-0.0005100	-0.0002203
